text,name,id,label,lang,translated
"58' HIFK tekee maalin ja johtaa 1-4. 

#Kärpät #Liiga",OulunKarpatFi,213650969,,fi,
56' Kärpät saa viisiminuuttisen ja Joel Blomqvist astuu tolppien väliin.,OulunKarpatFi,213650969,,fi,
"56' HIFK tekee maalin. 1-3. Samalla ovi aukeaa ja Rybar kulkee kohti pukkaria.

#Kärpät #Liiga",OulunKarpatFi,213650969,,fi,
"55' Kärpät saa jäähyn. Ottelua 5:58 jäljellä.

#Kärpät #Liiga",OulunKarpatFi,213650969,,fi,
"47' Kärpät alivoimalle.

#Kärpät #Liiga",OulunKarpatFi,213650969,,fi,
"44' Tylsää hetkeä ei tässä pelissä ole ollut. Maalin tuoksu leijuu Raksilassa. 1-2.

#Kärpät #Liiga https://t.co/wdDViVOoZr",OulunKarpatFi,213650969,,fi,
"Kolmanteen erään!

#Kärpät #Liiga https://t.co/qHU8RtCF7u",OulunKarpatFi,213650969,,fi,
"Maali on ja se pysyy! Toinen erä päättyy mielenkiintoisen maalitarkistuksen jälkeen. Vieraat vielä johtavat, mutta https://t.co/z4KQY3LTRr",OulunKarpatFi,213650969,,fi,
"40' Käsi kohti keskiympyrää ja maali hyväksytään! Vai vieläkö tämä haastetaan...?? 

#Kärpät #Liiga https://t.co/edpSy24Yqq",OulunKarpatFi,213650969,,fi,
"39' Kärpät saa kiekon maaliin, MUTTA tämä tarkistetaan!

#Kärpät #Liiga",OulunKarpatFi,213650969,,fi,
"33' Kärpät ylivoimalle ja jäälle Aku Räty, Jokinen, Junttila, Krejcik ja Byström.

#Kärpät #Liiga",OulunKarpatFi,213650969,,fi,
"29' HIFK lyö kiekon maaliin. 0-2.

#Kärpät #Liiga",OulunKarpatFi,213650969,,fi,
"29' Toinen kärppäpelaaja boksiin. 5vs3 noin 1:33.

#Kärpät #Liiga",OulunKarpatFi,213650969,,fi,
@Petri2020 @A_Ahokas @AnttiRinnepj @PetteriOrpo @liandersson @MariaOhisalo @Halla_aho @KatriKulmuni Päätoimittajien https://t.co/IVpMrETeT3,mihkal,24256031,,fi,
#NAME?,mihkal,24256031,,fi,
"@Petri2020 @A_Ahokas @AnttiRinnepj @PetteriOrpo @liandersson @MariaOhisalo @Halla_aho @KatriKulmuni Myöhäistä. 
Oll https://t.co/fYtMe0UuTl",mihkal,24256031,,fi,
#NAME?,mihkal,24256031,,et,
"@jukkalindstrom Hmmm?

Kun Vihreät joidenkin mielestä olleet Hesassa se Kokoomuksen Puisto-Osasto, niin mitenkäs tä https://t.co/tlvCAZwn7U",mihkal,24256031,,fi,
Very disturbing developement. https://t.co/cmwkRPZwp3,mihkal,24256031,,en,
@attesakari https://t.co/hOj0K7cJNO,mihkal,24256031,,und,
"@attesakari 

Tämä saattaisi kiinnostaa?

https://t.co/sFwV2r9oGs",mihkal,24256031,,fi,
"@KoomikkoKivi Jos eivät jo tietäisi nimiä, niin minkälainen kuva tulisi siinä tapauksessa UM:n tehokkuudesta? Siitä https://t.co/4yXnHsIYl0",mihkal,24256031,,fi,
Not @jairbolsonaro or @realDonaldTrump or @BorisJohnson or @KarnaMikko https://t.co/y0SVfB9Vx0,mihkal,24256031,,en,
"Ja jos jatketaan äänestyskäyttäytymisestä näillä alle 1 lapsen, niin...? https://t.co/HzOeuWMmsT",mihkal,24256031,,fi,
"visit .fi via NodeXL https://t.co/o1mAz9BuGY
@515ubs
@ulkoministerio
@thisisfinland
@whale_sister
@g____b____ https://t.co/UP2TqluuZt",mihkal,24256031,,en,
"#liiga via NodeXL https://t.co/vX2M5w7C5K
@telialovesliiga
@smliiga
@ilveshockey
@hifkhockey
@jokkenevalainen https://t.co/4ICjYzKpTn",mihkal,24256031,,en,
"#finland via NodeXL https://t.co/d2W9SdShwC
@marinsanna
@thisisfinland
@alexstubb
@parcela133
@nordic_news https://t.co/BEob6X8vMP",mihkal,24256031,,en,
"(Sanna Marin) OR marinsanna via NodeXL https://t.co/zK5OzszGMJ
@marinsanna
@monstrousfemin1
@bbcworld
@ajplus https://t.co/xfDBV2LhR4",mihkal,24256031,,en,
"#alhol via NodeXL https://t.co/kO45SgWhol
@haavisto
@mariaohisalo
@timohaapala
@kimmoneihum
@keijomedia https://t.co/SuYn7if2MF",mihkal,24256031,,en,
https://t.co/1U9uYnsQjC,mihkal,24256031,,und,
https://t.co/yae7eQfDsa,mihkal,24256031,,und,
https://t.co/CZVisDyYkX,mihkal,24256031,,und,
https://t.co/Y5vyX5KXNg,mihkal,24256031,,und,
@arikring @GretaThunberg @MikeHudema @EU_Commission @alexharteco @RosalioPFlores1 @tveitdal @MikeBloomberg https://t.co/ddH4DCpm2a,mihkal,24256031,,und,
"Energy (Clean OR renewable OR green) via NodeXL https://t.co/INrJNOEa9u
@arikring
@gretathunberg
@mikehudema https://t.co/55ByL7ABEw",mihkal,24256031,,en,
@KKronvall @emminuorgam Hiukan samaa logiikkaa kuin natsien vastustamisessa. Argumenttina entäs kommunistien hirmut https://t.co/ArKXawHy9T,mihkal,24256031,,fi,
"Joidenkin päähän ei tahdo mahtua, että meillä lait säätävät viranomaisten toimintaa, eivät populistit twitterissä. https://t.co/DM4DWZSlhT",mihkal,24256031,,fi,
"Niin. Siis tieto, jota ei voi todistaa ei ole tieto. Luulo, arvaus tai juoru. Yleinen tapa poliittisessa keskustelu https://t.co/F2lM5swUVQ",mihkal,24256031,,fi,
"Minulla on tietoa, jonka todenperäisyyttä en pysty vahvistamaan tällä hetkellä.

Niiden tietojen mukaan venäläiset https://t.co/kiXxsuyWpN",mihkal,24256031,,fi,
RT @TiinaElovaara: Nyky PS hyvin erilainen kuin ennen.Puolueen suunta sinetöitiin &amp; rasismi normalisoitiin 2017. Puheenjohtajistoon halutti,mihkal,24256031,,fi,
"RT @VilleNiinisto: Tämä on taas jälleen yksi muunnelma perussuomalaisen puolueen omista säännöistä.

Omat edustajat voivat tehdä rikoksia,",mihkal,24256031,,fi,
"@HanneleVestola @ksmlfi Syy 1. Väitteet sellaisenaan tuovat enemmän klikkejä.
Syy 2. Voi olla että klikkimäärien takana on myös botteja.",mihkal,24256031,,fi,
"RT @tosentti: Sovitaanko, että #ulkoministeriö hoitaa suomalaiset kotiin #alhol-leiriltä. Lapset turvaan ja äidit turvaan ja tuomiolle, jos",mihkal,24256031,,fi,
"Mutta taivaanisä säät säätää. @persut pää sanonko missä... 

Grönlanti sulaa kuumimman ennusteen mukaan: kato on se https://t.co/ENqsdlwvuN",mihkal,24256031,,fi,
RT @OP_Parviainen: Mikäköhän näiden ratkaisu on vankileirillä olevien lasten osalta. Antaa heidän menehtyä sinne? https://t.co/EEVK8Ud8QU,mihkal,24256031,,fi,
@TuuliMiettunen https://t.co/1euGbkauQt,mihkal,24256031,,und,
@TuuliMiettunen https://t.co/W0HADdJkH6,mihkal,24256031,,und,
@TuuliMiettunen https://t.co/dmtdy82MT9,mihkal,24256031,,und,
Kunpa saatais R-juna Ruutanaan! https://t.co/nHZuAz4CJZ,mihkal,24256031,,fi,
"@JessikkaAro 

Perhaps interesting to you?

https://t.co/Ybkn0KybEv",mihkal,24256031,,en,
@FriendlyGiant5 @minnaminski1 @svuorikoski Sanoo Niikko itse? https://t.co/fWCrsiA6Jc,mihkal,24256031,,tl,
"hakkarainen via NodeXL https://t.co/pDngfjddcU
@kallejulkunen
@svuorikoski
@halla_aho
@akuahoniemi
@jussieronen https://t.co/qmHojTZHcN",mihkal,24256031,,de,
#NAME?,mihkal,24256031,,fi,
#NAME?,mihkal,24256031,,fi,
"@teelmo saamelainen, #indigenous, inarilainen, lappilainen, tamperelainen, suomalainen, skandinaavi, eurooppalainen, maan asukki",mihkal,24256031,,fi,
@helsinkiuni @unclecj @secou @medialab_ScPo @digitacy @Totetmatt @aalmada1982 @jaguerrerobta @ZverugaRUS The same d https://t.co/h6A2uIlBPs,mihkal,24256031,,en,
"@Riikka_Suominen #haapala ja #koskinen
varsin poliittista.",mihkal,24256031,,fi,
@Jullutin @chjatin115 @bbcworldservice party leaders are changed by the party annual meeting. this is due next summ https://t.co/8EAT3YC17I,mihkal,24256031,,en,
@helsinkiuni @unclecj @secou @medialab_ScPo @digitacy @Totetmatt @aalmada1982 @jaguerrerobta @ZverugaRUS Here a https://t.co/6OpGUM6oU9,mihkal,24256031,,en,
RT @NatGeo: Wildlife crossings save money and livesboth animal and human https://t.co/GriNN5gVvu,mihkal,24256031,,en,
@helsinkiuni @unclecj @secou @medialab_ScPo @digitacy @Totetmatt @aalmada1982 @jaguerrerobta @ZverugaRUS A zoomable https://t.co/j1qQytxFeh,mihkal,24256031,,en,
#NAME?,mihkal,24256031,,fi,
"nodexl OR gephi OR mspowerbi OR socioviznet via NodeXL https://t.co/SEW0ftk6M9
@mihkal
@helsinkiuni
@unclecj
@secou https://t.co/v8pgUKw8a9",mihkal,24256031,,nl,
#NAME?,Koukkupolovi,3251997689,,fi,
LESKINEN ON MIESHUORA #Kärpät #Liiga,Koukkupolovi,3251997689,,fi,
"RYBAR!!! Jumalauta että sytyn!!
#Kärpät #Liiga",Koukkupolovi,3251997689,,fi,
Väkivaltarikollinen vaahtoaa :DD #Kärpät #Liiga,Koukkupolovi,3251997689,,fi,
#NAME?,Koukkupolovi,3251997689,,et,
"JJJUUUUUSAAAAAAAAAAAAA
 #Kärpät #Liiga",Koukkupolovi,3251997689,,en,
"Silli 
#Kärpät #Liiga https://t.co/Qg1eXRGz8x",Koukkupolovi,3251997689,,ht,
"No sinänsä kyllä ihan ymmärtettävää, että ei haluttu ottaa joukkueeseen enää ketään vain tällä kaudella pelaavaa pe https://t.co/QHhIgjJagj",Koukkupolovi,3251997689,,fi,
"Haista Harri Aho vittu
 #Kärpät",Koukkupolovi,3251997689,,fi,
"RRRRAAAADEEEEEEEEKKK! AI ETT MIK MAALI
 #Kärpät #Liiga",Koukkupolovi,3251997689,,fi,
"JUUUULLLEEEEEEE! 100 maalia!
#Kärpät #Liiga",Koukkupolovi,3251997689,,et,
"Jumalauta mitä peliä!
 #Kärpät #Liiga",Koukkupolovi,3251997689,,fi,
"JAKUUUUUUUUBBB 
#Kärpät #Liiga",Koukkupolovi,3251997689,,in,
"JAAAAAKUUUUUUUUUUUUBB
 #Kärpät #liiga",Koukkupolovi,3251997689,,in,
"Tsemppiä @jimijalonen 
#Kärpät #Liiga https://t.co/T6Z1yluShL",Koukkupolovi,3251997689,,fi,
"RT @p_maukka: Oli kova paikka tyhjätä kamat kopista. Selkä suorana poistun kisasta, toki just nyt itku silmässä. Kuuluu varmasti taudin kuv",Koukkupolovi,3251997689,,fi,
"HAHAHAHHAA LEHTINEN EI HELVETTI MIK IMURI :DDDDDDDD
 #Kärpät #Liiga",Koukkupolovi,3251997689,,fi,
"MIIIKKKOOOOOOO NIEMEL!!!
#MIKKONIEMEL #MIKKONIEMEL #MIKKONIEMEL #MIKKONIEMEL #Liiga #Kärpät",Koukkupolovi,3251997689,,fi,
"RT @ViasatUrheilu: LEGENDA! Toistamme: L-E-G-E-N-D-A!

#Huuhkajat #EURO2020 #Euro2020Qualifiers https://t.co/Ow2NEhyuaL",Koukkupolovi,3251997689,,et,
"JUULLLEEEEE
#Kärpät #Liiga",Koukkupolovi,3251997689,,et,
"Tänne vaa! Haba maksaa!
#Kärpät #Liiga https://t.co/dodMUKMDqp",Koukkupolovi,3251997689,,et,
"Ei helvetti näitä saamelaisia :DDDD uka uka menkää igluun.
#Kärpät #Liiga #Mielensäpahoittajat https://t.co/XkezPkpKhg",Koukkupolovi,3251997689,,fi,
"Ai että mikä voitto!!
 #Kärpät #Liiga #JustusAnnunen",Koukkupolovi,3251997689,,fi,
"IHANA MICHAL
#Kärpät #Liiga",Koukkupolovi,3251997689,,in,
"Pitkästä aikaa hallille 
 #Kärpät #Liiga",Koukkupolovi,3251997689,,fi,
"LAAAAASSSEEEEEEEEEEE
#Kärpät  #Liiga",Koukkupolovi,3251997689,,en,
"BYYYYYYSSSSTRMMM
#Kärpät #Liiga",Koukkupolovi,3251997689,,sv,
"Fucking chicken. @kpospisil2296
#Kärpät #Liiga",Koukkupolovi,3251997689,,en,
Ei vittu  #Kärpät #liiga,Koukkupolovi,3251997689,,et,
"MIKKO NIEMEL EHT:lle!!!
#Kärpät  #Liiga #MISE",Koukkupolovi,3251997689,,fi,
"Veri-Pena voisi itse tunkea sen paperipussin päähän ja lakata hengittämästä.
#Kärpät  #liiga",Koukkupolovi,3251997689,,fi,
"Huutonaurua Hämeenlinnan yleisölle. Oulu vie 100-0.
 #Kärpät #liiga",Koukkupolovi,3251997689,,fi,
RT @Kobla97: Buddy I am not playing already 2 weeks am I still acting? https://t.co/TBCv4L7POS,Koukkupolovi,3251997689,,en,
"JAAAAKUUUUUUBBBB!! HATTUTEMPPU! 
#Kärpät #Liiga",Koukkupolovi,3251997689,,fi,
"6-1. 
#Kärpät #Liiga https://t.co/2iBhFn8LIq",Koukkupolovi,3251997689,,und,
":DDDDDDDDDDDDDDDDDDD
#Kärpät  #liiga",Koukkupolovi,3251997689,,und,
"JAKUUUUUUUUUBBB
 #Kärpät #Liiga",Koukkupolovi,3251997689,,in,
"Tuo uusi kuuluttaja on kyllä hyvä  
  #Kärpät #Liiga",Koukkupolovi,3251997689,,fi,
"LUUUUUUDDDDWIIIIIIIG
#Kärpät #Liiga",Koukkupolovi,3251997689,,de,
"Veikkaan ettei ainakaan Jasper Lindsten tule tätä kautta Oulussa päättämään. 
 #Kärpät #Liiga",Koukkupolovi,3251997689,,fi,
"JUULLLEEEEEEE 
#Kärpät #Liiga",Koukkupolovi,3251997689,,et,
"Ari Hilli ulos
 #Kärpät #Liiga",Koukkupolovi,3251997689,,tl,
"Tällä menolla koko ykköskenttä pelaa änärissä joulukuussa. 
 #Kärpät #Liiga",Koukkupolovi,3251997689,,fi,
"SPEDE NRIIN
 #Kärpät #Liiga",Koukkupolovi,3251997689,,et,
"Ihan hyvältä vaikuttaa tuo uusi 2. kenttä. Pelejä alle vaan niin hyvä siitä tulee.
 #Kärpät #Liiga",Koukkupolovi,3251997689,,fi,
"Spede pelaa parasta kiekkoa vuosiin. Aivan järjetön maski tuohonkin maaliin.
#Kärpät #Liiga",Koukkupolovi,3251997689,,fi,
"Taneli Siikaluoma pelaa muuten nykyään 2-divaria. :D
 #Kärpät #Liiga",Koukkupolovi,3251997689,,fi,
Michal Kristof 12 peliin 0+0 ja -4. Koko joukkueen heikoimmat statsit ja kyseessä siis pelaaja joka pelaa mm. 1. yl https://t.co/2yt5IPtfv8,Koukkupolovi,3251997689,,fi,
"Milloin Turussa on muka luovutettu???
 #HCTPS #liiga",Koukkupolovi,3251997689,,fi,
RT @taylor_hickman: @khl_eng seems fair &amp; not at all corrupt,Koukkupolovi,3251997689,,en,
"RT @juhanikoskinen: ""Sanna Marinin peruskoulun keskiarvo oli vain 7,5  viimeisellä luokalla tapahtui kuitenkin jotain: 'Aika harvinaista'""",Mikuli74,2160543559,,fi,
"RT @KalevaUrheilu: Ikimuistoinen ilta  Kärppien tähtien tuuraajaksi hälytetty Olli Vanttaja, 20, nautti kauan odottamastaan liigadebyytist",Mikuli74,2160543559,,fi,
"RT @OulunKarpatFi: 16 Vanttaja. 

#Kärpät #Liiga https://t.co/XsxpVSD6oR",Mikuli74,2160543559,,en,
#NAME?,Mikuli74,2160543559,,fi,
#NAME?,Mikuli74,2160543559,,fi,
"RT @OulunKarpatFi: Kärpät tänään! Olli Vanttaja debytoi, Sami Anttila on taas pelikunnossa ja Jussi Jokinen johtaa ryhmää ykkösnyrkissä.",Mikuli74,2160543559,,fi,
Tänään yksi Jääliläinen lisää Kärppien edustusjoukkueessa pelanneiden listalle@Manninen7 @bkonna,Mikuli74,2160543559,,fi,
"RT @NHL: Seeing double.  

Brothers Reilly (@reillysmith18) and Brendan Smith scored eerily similar goals just days apart. 

(h/t @TomUrtz",Mikuli74,2160543559,,en,
RT @90sNHL: Saku Koivu returns from cancer 4/9/2002 https://t.co/XZFVqHklSO,Mikuli74,2160543559,,und,
#NAME?,Mikuli74,2160543559,,und,
#NAME?,Mikuli74,2160543559,,fi,
#NAME?,Mikuli74,2160543559,,fi,
#NAME?,Mikuli74,2160543559,,fi,
#NAME?,Mikuli74,2160543559,,fi,
#NAME?,Mikuli74,2160543559,,fi,
#NAME?,Mikuli74,2160543559,,fi,
#NAME?,Mikuli74,2160543559,,fi,
"RT @FootyHumour: Throwback to when Neil Patrick Harris was wearing a Manchester City shirt at a Man City game and said: 

Go Manchester Un",Mikuli74,2160543559,,en,
RT @PR_NHL: David Pastrnak of the @NHLBruins is the eighth different player in the last 30 years to reach the 25-goal mark in 27 or fewer g,Mikuli74,2160543559,,en,
"RT @OnsideWithJouni: 80 yrs ago today, Soviet Union attacked Finland. As Red Army bombed cities, Finland sent 70 thousand kids out of harms",Mikuli74,2160543559,,en,
"RT @a_karpat: Tällä viikolla pelataan seuraavasti:

PE 29.11 Kärpät-Kalpa 18.30
LA 30.11 Kärpät-Saipa 14.00

#Kärpät #KärpätA #NSML",Mikuli74,2160543559,,fi,
@FaithNoMore I'm gonna be there,Mikuli74,2160543559,,en,
RT @FaithNoMore: https://t.co/Yo9p5t0XSo,Mikuli74,2160543559,,und,
"RT @petopodi: Mitä kuuluu Kärppien valmennustiimin Yodalle eli Toni Sihvoselle? 

Uusin jakso kuunneltavissa! 

 RadioPlay, Spotify &amp; iTun",Mikuli74,2160543559,,fi,
#NAME?,Mikuli74,2160543559,,fi,
"RT @GoldenKnights: Its the save heard round the world  

#VegasBorn https://t.co/nAeKCHBNhV",Mikuli74,2160543559,,en,
RT @IsmoLehkonen: Hyvää huomenta kaverit! https://t.co/rb4QzAuieM,Mikuli74,2160543559,,fi,
RT @ErikaWachter: The best  https://t.co/kLrySs3O0k,Mikuli74,2160543559,,en,
"RT @NHL: In 2012, Vernon Fiddler (@TheFiddler38) did an incredible impression of Kevin Bieksa (@kbieksa3)...

And coach Alain Vigneault was",Mikuli74,2160543559,,en,
"RT @OulunKarpatFi: Kurkistus A-nuorten arkeen! 

 https://t.co/UmbMj7lAmE

Haastattelussa päävalmentaja Ville Mäntymaa sekä hyökkääjä Pett",Mikuli74,2160543559,,fi,
RT @LauriHacklin: Siinä on taas vähän materiaalia koulujenvälisistä urheilukilpailuista @Valavuori https://t.co/HR6cFqet8f,Mikuli74,2160543559,,fi,
#45,Mikuli74,2160543559,,und,
"RT @We_Global: Also, if youre looking for a wild party, may we recommend Helsinki, Finland  on November 15? 

A home win against Liechte",Mikuli74,2160543559,,en,
"RT @OulunKarpatFi: Tämä mies pelasi eilen 600. ottelunsa Liigassa! 

Spede on edustanut liigaurallaan yksinomaan Kärppiä ja on seuran ka",Mikuli74,2160543559,,fi,
"RT @a_karpat: https://t.co/GkhFRIYTvl

#Kärpät #KärpätA #NSML",Mikuli74,2160543559,,und,
"RT @NHLJets: A moment hell remember for a lifetime.

Ville Heinola does a solo lap ahead of his first @NHL game! 

#GoJetsGo | #WPGvsNYR h",Mikuli74,2160543559,,en,
"RT @NordicBetSuomi: Huh mitä tarinaa taas, @OnsideWithJouni! Goldien tarina oli pakko kertoa - ja se on pakko lukea.  #NHLfi

https://t.",Mikuli74,2160543559,,fi,
"RT @CapFriendly: Mikko Rantanen #Avs
6 year / $55.5M total (9.25M AAV)

2019-20: $12M
2020-21: $12M
2021-22: $10M
2022-23: $6M
2023-24: $9.",Mikuli74,2160543559,,et,
@Lofa62 @Manninen7 https://t.co/P9Xp1ZvYE5,Mikuli74,2160543559,,und,
"RT @Sportsnet: ""To be back on this ice is pretty incredible.""

An emotional Sidney Crosby spoke in front of a fired up @oceanicrimouski cro",Mikuli74,2160543559,,en,
#NAME?,Mikuli74,2160543559,,fi,
"@teroervasti @matsotunkki @Manninen7 Lätkä: Kiiri,Kärpät,KKP,Asplöven,Lämärit,Cowboys,Icebreakers,YJK,Kury,Laser
Pe https://t.co/JbPgXjBq49",Mikuli74,2160543559,,fi,
RT @leijonat_com: Rohkea veto! Kärppien superlupaukset debytoivat Liigassa  iso rooli heti huippupelissä https://t.co/vhTfhUi2xB #Liiga #K,Mikuli74,2160543559,,fi,
"RT @iltasanomat: Jääkiekon kulisseissa kuohuu, Leijonien Jukka Jaloselta rajua kritiikkiä: SM-liiga ei saisi olla mikään BB-talo! https:/",Mikuli74,2160543559,,fi,
"RT @OulunKarpatFi: Meidän A-nuoret kukitettiin World Cup -menestyksestä. Hyvä äiät! @a_karpat 
#Kärpät #Liiga https://t.co/PPIoAslxrS",Mikuli74,2160543559,,fi,
RT @JCWC_en: Recall the highlights of the #JCWC2019 https://t.co/G8vW3iH0zb,Mikuli74,2160543559,,en,
"RT @eerolaurila: Tähän se menee. Pelitapa tärkeä palanen seuran markkinoinnissa.
https://t.co/eGoMvXUZ6R",Mikuli74,2160543559,,fi,
"RT @CanesNHL: Good morning! It's time for HOCKEY! 

Don't forget, practice is free &amp; open to the public

Info  https://t.co/EXPr8v5d3E htt",Mikuli74,2160543559,,en,
"RT @Kaleva_fi: Arvio: The Baseballs tanssitti Teatriaa superhittien fiftaricovereilla  50-luvun estetiikkaa syleiltiin urakalla, keikalla",Mikuli74,2160543559,,fi,
"RT @1986Mustangs: On this day we want to celebrate our Captain and junior hockey legend, Derek Sutton. He is, and will always be, The Man.",Mikuli74,2160543559,,en,
RT @Zobberii: Rypäleet maistuu pepulle :),Hytariii,1.10E+18,,fi,
"RT @oskarionninen: kirjoitin Maustetytöt-kohusta, jossa bändi vedettiin varsinaisen palaverin jälkeen myös yleisöäänestyksestä ja jossa tun",Hytariii,1.10E+18,,fi,
RT @Linnanahde: Käytiin @HarriMoisio kanssa Liikenne- ja viestintävaliokunnassa. Se on vakava paikka se.  https://t.co/lh2mTNB2tp,Hytariii,1.10E+18,,fi,
"RT @rrapsu: Mun tyttöystävä ei tiedä, mut tänä vuonna laitan yhden (1) euron hänen joululahjaansa jokasesta kerrasta kun harrastetaan seksi",Hytariii,1.10E+18,,fi,
RT @ansk_kkh:  ... https://t.co/xoVc15tuEX,Hytariii,1.10E+18,,ja,
"RT @jokerithc: #Jokerit ja tshekkipuolustaja David Sklenicka ovat sopineet pelaajan liittymisestä helsinkiläisseuraan loppukaudeksi.

Tiedo",Hytariii,1.10E+18,,fi,
"RT @JohannaKukka: @SarasvuoJari KiitosParhauksia:

Tuonpuoleisen tilaukset on yhdistelmä Postia ja Hobbyhallia: tulee mitä tulee ja mill",Hytariii,1.10E+18,,fi,
RT @markosuomi: Jos ei fläppi toimi niin mikä toimii? https://t.co/ArjWxXdyM5,Hytariii,1.10E+18,,fi,
"RT @smliiga: #Tappara#KooKoo-ottelusta seuraavat tilanteet ovat #Liiga'n kurinpitodelegaation käsittelyssä:

 Aika 41.06, Martin Bergerin",Hytariii,1.10E+18,,fi,
RT @Kukkolasse5: @AlkioJani @PubAihio @TigruTeme Voisko joku tulla hakemaan Diman meiltä. Juri lupas viikko sit hakea sen. Alkaa Mamba olee,Hytariii,1.10E+18,,fi,
"RT @XboxP3: Headed down to @thegameawards to celebrate some of our industry's most creative work, looking forward to being on stage early i",Hytariii,1.10E+18,,en,
"RT @NintendoEurope: Guys
GUYS?! 

Has this happened to you in #PokemonSwordShield? https://t.co/G3UEa6nn3K",Hytariii,1.10E+18,,en,
RT @SariMultala: @SarasvuoJari Tämä on näiden viikkojen huolestuttavin asia. Luottamuksen horjuttaminen instituutioihin ja viranomaisiin ta,Hytariii,1.10E+18,,fi,
"RT @SarasvuoJari: Miettikää yritystä, jossa valmisteltaisiin jotain merkittävää, korkean riskin operaatiota.

Ja kollegat ja henkilökunta v",Hytariii,1.10E+18,,fi,
RT @SamuliKarjula: Kun pomo on nakittanut harkkarin sun työpariksi vaikka sullakaan ei ole hajua mitä pitäisi tehdä. https://t.co/gRd8zk7dTL,Hytariii,1.10E+18,,fi,
"RT @O_Tiainen: Nyt on väärä suunta! Päästöt kasvoivat viime vuonna 2%. Energiasektorin päästöt +3%, koska #turve ja #maakaasu poltto lisään",Hytariii,1.10E+18,,fi,
RT @PiaKoivunen: Muutaman viime päivän twitter-keskustelujen perusteella surullisen moni näyttäisi tarvitsevan tukiopetusta luetun ymmärtäm,Hytariii,1.10E+18,,fi,
"RT @kaisakosonen: What matters is action right now. 

And the pace of that action is set by 2030 targets. 

EU Leaders. It's time to lead.",Hytariii,1.10E+18,,en,
"RT @KKuusiranta: @markosuomi @SarasvuoJari Sarasvuon erästä mojoaamua lainatakseni, asema ei aina merkitse osaamista.
Tässä tapauksessa y",Hytariii,1.10E+18,,fi,
"RT @WWFSuomi: Emme voi suojella uhanalaisia lajeja, jos ilmastokriisiä ei ratkaista samanaikaisesti. Siksi tarvitsemme valtioilta pikaisia",Hytariii,1.10E+18,,fi,
"RT @NintendoEurope:  Festive Gaming Calendar 

Its time to party on Day 12 of our Festive Gaming Calendar! To get you in the spirit, 2",Hytariii,1.10E+18,,en,
"RT @AWennstrm: @KaarinaHazard @SuviAnneSiimes @LauraKolbe Kuluttajana mielikuvissaan moni kaipailee kauppahalleja, kivijalkaa jne., mutta h",Hytariii,1.10E+18,,fi,
RT @KaarinaHazard: Siteeraan itseäni: Ennen oli helpompaa: Todellisuuksia oli monia ja niinpä niitä riitti kaikille.  https://t.co/AXWN7n,Hytariii,1.10E+18,,fi,
"RT @ykarps: This is the studio that just broke its back re-animating Sonic the Hedgehog with the newer, better model. These are the animato",Hytariii,1.10E+18,,en,
"RT @svuorikoski: Muistan teiniajoiltani, että luokan perällä vänisi aina yksi huomionkipeä näsäviisastelija. Tulipa vain tällainen hauska m",Hytariii,1.10E+18,,fi,
"RT @markosuomi: Karsea meno, ja kaikki vaan katsoneet ikuisuuden läpi sormien. Aika pitkään saa sikailla jos vaan on röyhkeä. 

""Kukaan ei",Hytariii,1.10E+18,,fi,
"RT @JariTervo1: Vaalipäivä. Pääministeri Boris Johnson kusettaa sekä koiraa että kansaa.

#GeneralElection2019 https://t.co/CSBVJxebwG",Hytariii,1.10E+18,,fi,
RT @AlkioJani: @PubAihio @TigruTeme Viimeinen havainto Jurista klo 23:30. Ahmis ja allekirjoittanut poistuivat. Jurilla näytti olevan vauht,Hytariii,1.10E+18,,fi,
RT @PubAihio: @TigruTeme @AlkioJani Varovasti tiedustelemme miten se Jurin loppuilta meni? Klo 14 alkas hänellä iltavuoro,Hytariii,1.10E+18,,fi,
RT @BakerLuke: Sharp and thoughtful thread from former Finnish PM @alexstubb. The key link that needs to be broken for change is party-fina,Hytariii,1.10E+18,,en,
"RT @GTASeries: The new #GTAOnline update ""The Diamond Casino Heist"" is now available for download on PS4, Xbox One and PC. https://t.co/UaV",Hytariii,1.10E+18,,en,
"RT @GTABase: The #GTAOnline Diamond Casino Heist Update is now available on PS4 and Xbox One!  

All you need to know 
https://t.co/ge0Y",Hytariii,1.10E+18,,en,
"RT @MattilaKarita: No jopas on huolenaiheet.
Ja termistö surullisen vanhanaikaista. 

Pohjanmaan kokoomusnaiset kirjoittaa naisvaltaisesta",Hytariii,1.10E+18,,fi,
"RT @LKarppi: ""Kevään 2018 uusista ylioppilaista 70 prosenttia ei jatkanut tutkintoon johtavassa koulutuksessa ylioppilaaksitulovuonna. - -",Hytariii,1.10E+18,,fi,
RT @iltalehti_fi: Ylin laillisuusvalvoja jyrähtää: Verohallinnon asiakaspalvelu rikkoo lakia  huolestui erityisesti vanhuksista https://t.,Hytariii,1.10E+18,,fi,
"RT @A_Ahokas: Miksi meidän pitäis tavoitella talouskasvua kokoajan jos se vain köyhdyttää meitä? Tietenkin ihmisen näkkulmasta, joka kuolee",Hytariii,1.10E+18,,fi,
"RT @ViasatUrheilu: Täydellinen isku Bruinsia vastaan?

Country Roadsin soiminen maalin kunniaksi tuskin lämmitti Bostonin penkillä. #NHLfi",Hytariii,1.10E+18,,fi,
